lon,lat,mean_skt,min_skt,mean_wind,max_wind
251.0,8.0,27.782688,25.534973,5.3783417,11.713546
251.0,9.0,27.874285,25.889252,5.344436,12.038958
251.0,10.0,27.99774,25.92514,5.3537736,13.01469
251.0,11.0,28.098438,26.004456,5.2860136,13.782975
251.0,12.0,28.130163,26.25003,5.1527076,14.655474
251.0,13.0,28.115467,26.329376,4.949501,15.9391365
251.0,14.0,27.993923,25.800446,4.7417912,15.418353
251.0,15.0,27.76488,25.086395,4.5637197,16.426723
251.0,16.0,27.543732,24.104767,4.451496,16.143106
251.0,17.0,27.228533,23.285248,4.425251,16.840654
251.0,18.0,26.798742,22.765167,4.440294,17.006083
251.0,19.0,26.340557,21.817596,4.4349957,17.42075
251.0,20.0,25.984442,21.102509,4.4219694,16.624783
251.0,21.0,25.597755,20.2948,4.399119,16.369629
251.0,22.0,25.358332,19.219177,4.34918,15.7426
251.0,23.0,25.614338,18.464691,3.6347344,15.102555
251.0,24.0,25.725851,17.432404,4.0883975,15.977367
251.0,25.0,25.241241,15.652466,4.281984,16.176785
251.0,26.0,25.044237,9.360046,1.7012119,6.968628
251.0,27.0,23.38081,6.5434875,0.84138197,5.1180964
251.0,28.0,18.319288,1.0293579,0.79160666,4.920801
251.0,29.0,18.998554,1.2862549,1.0044087,5.293675
251.0,30.0,16.838049,-4.0578613,1.2790483,6.387256
251.0,31.0,17.48315,-9.231964,2.026797,7.785434
251.0,32.0,19.719158,-7.546936,2.238367,7.9388394
251.0,33.0,16.682924,-14.453278,1.6030446,6.6746716
251.0,34.0,9.350641,-25.52501,2.3217418,9.410906
251.0,35.0,13.156599,-24.535141,2.6720557,11.345496
251.0,36.0,8.430775,-23.90097,2.5347075,9.880602
251.0,37.0,14.885793,-24.512482,2.0269809,8.525559
251.0,38.0,10.7407465,-28.15834,2.427478,10.474794
251.0,39.0,11.02928,-23.323029,1.4647151,6.8345757
251.0,40.0,10.501628,-31.176727,1.8522197,8.947192
251.0,41.0,4.978915,-31.896622,2.2935631,8.411986
251.0,42.0,5.1671925,-34.871597,3.6406016,15.225469
251.0,43.0,3.2869556,-27.698105,2.016975,7.620929
251.0,44.0,1.7393874,-31.669983,1.8439239,6.969585
251.0,45.0,5.793652,-33.442627,1.5011611,6.185476
251.0,46.0,8.102956,-35.7977,2.858933,11.716372
251.0,47.0,6.963716,-33.66513,2.9414053,10.404709
251.0,48.0,6.160482,-37.160065,2.9969776,10.490022
251.0,49.0,5.363792,-36.782425,3.24629,12.695733
251.0,50.0,5.185564,-36.91136,3.3098667,11.668897
251.0,51.0,4.7192864,-38.89044,3.0782833,11.480145
251.0,52.0,3.2281003,-39.823654,3.2576184,13.209855
251.0,53.0,2.3655868,-40.96109,3.1891937,13.459005
251.0,54.0,2.0050824,-39.022446,2.7378454,8.289403
251.0,55.0,1.1983815,-38.509445,2.775333,7.929382
251.0,56.0,1.0180858,-36.624588,3.1115224,11.108973
251.0,57.0,-0.29773667,-42.156174,2.5151346,7.5537124
251.0,58.0,-1.297302,-40.244247,2.7844963,8.04504
251.0,59.0,-0.98390454,-38.815308,3.5346448,12.902874
251.0,60.0,-3.2251265,-43.56845,2.5537963,7.842037
251.0,61.0,-4.4258885,-45.38643,2.66464,8.604209
251.0,62.0,-5.749018,-47.47882,3.1696076,10.446676
251.0,63.0,-6.8072505,-46.24765,4.338596,14.1143675
251.0,64.0,-8.825118,-48.737717,4.1603317,16.40889
251.0,65.0,-9.950124,-47.354782,4.699101,17.932766
251.0,66.0,-10.479224,-49.242126,4.767664,18.040316
251.0,67.0,-10.574135,-49.874268,4.4325733,16.824398
251.0,68.0,-9.716642,-35.8246,5.175578,17.518559
251.0,69.0,-12.284868,-47.840332,4.6411085,15.405336
251.0,70.0,-13.336516,-50.900604,4.5060167,15.379096
251.0,71.0,-13.937708,-51.27614,4.4771953,15.716065
251.0,72.0,-14.09498,-50.86122,4.7446632,15.352897
251.0,73.0,-12.61042,-36.21588,4.7195683,14.20997
251.0,74.0,-13.115476,-36.199966,4.939131,16.058083
251.0,75.0,-13.832447,-41.861435,5.008508,17.497189
251.0,76.0,-15.098447,-52.460495,4.749171,15.933419
251.0,77.0,-13.612102,-37.563736,5.124363,16.988934
251.0,78.0,-13.817075,-39.070282,5.1556044,18.236471
251.0,79.0,-13.599106,-37.28163,5.3476415,18.548183
251.0,80.0,-13.67103,-36.48494,5.4176764,17.898418
251.0,81.0,-13.786156,-36.32675,5.408002,17.122587
251.0,82.0,-13.953298,-36.352356,5.3420343,16.583797
251.0,83.0,-14.094578,-37.620544,5.23743,16.014122
251.0,84.0,-14.289814,-38.131363,5.1705465,16.140451
251.0,85.0,-14.295531,-38.164078,5.168467,15.613288
251.0,86.0,-14.184426,-38.07396,5.192657,15.879663
251.0,87.0,-13.972918,-37.631683,5.245417,16.41512
251.0,88.0,-13.74374,-38.505417,5.3031197,16.800236
251.0,89.0,-13.518273,-38.764954,5.3892384,16.67046
251.0,90.0,-13.246645,-38.626266,0.3610948,12.171835
252.0,-90.0,-46.4445,-70.21959,0.5943188,9.768472
252.0,-89.0,-46.292103,-68.68683,5.3977914,16.211956
252.0,-88.0,-43.07352,-64.286224,7.3317432,18.270878
252.0,-87.0,-40.408447,-61.5775,7.2691216,18.769175
252.0,-86.0,-37.644917,-60.519638,8.425977,23.23911
252.0,-85.0,-34.89372,-59.51277,8.038872,22.949083
252.0,-84.0,-30.983154,-58.28589,8.308948,25.371487
252.0,-83.0,-28.634373,-54.1485,8.281362,26.418333
252.0,-82.0,-29.109488,-55.97371,8.77982,25.180155
252.0,-81.0,-30.470911,-57.508667,6.918778,20.527164
252.0,-80.0,-29.985409,-58.61508,6.747904,21.999119
252.0,-79.0,-29.081268,-53.864548,6.1756,19.698637
252.0,-78.0,-26.503456,-50.580597,6.394904,20.06012
252.0,-77.0,-24.807575,-51.042984,6.6472425,21.891043
252.0,-76.0,-20.191235,-45.626144,8.937371,22.83154
252.0,-75.0,-12.522431,-34.576645,7.3921475,25.093452
252.0,-74.0,-9.078717,-28.587158,6.9874053,19.884428
252.0,-73.0,-8.988043,-30.552261,6.369838,18.987526
252.0,-72.0,-7.8931413,-29.89087,6.452479,18.873539
252.0,-71.0,-7.0464654,-29.995728,6.5981183,20.123701
252.0,-70.0,-5.93729,-30.029037,6.8660936,21.42241
252.0,-69.0,-4.8031964,-28.68901,7.163913,22.144411
252.0,-68.0,-3.7269166,-26.677017,7.4498076,22.238947
252.0,-67.0,-2.4871547,-23.28009,7.768968,21.76091
252.0,-66.0,-1.3230132,-20.874863,8.070882,21.488035
252.0,-65.0,-0.038262207,-17.246078,8.458963,21.583858
252.0,-64.0,0.738877,-10.583191,8.715463,21.405386
252.0,-63.0,1.434384,-1.6698303,8.974991,21.135864
252.0,-62.0,1.8944168,-0.99606323,9.154323,20.997097
252.0,-61.0,2.2979436,-0.5498352,9.296789,20.68262
252.0,-60.0,2.788898,0.20050049,9.434132,20.786957
252.0,-59.0,3.5775924,0.74731445,9.648765,20.971888
252.0,-58.0,4.4813485,1.9638062,9.862864,20.913128
252.0,-57.0,5.048486,2.298645,9.972376,20.466246
252.0,-56.0,5.6760488,3.2060547,10.098883,19.807072
252.0,-55.0,6.154802,3.766571,10.16083,19.249952
252.0,-54.0,6.511495,4.250183,10.173766,20.471676
252.0,-53.0,6.837682,4.5999146,10.147971,21.019909
252.0,-52.0,7.1439195,4.90567,10.099917,21.269901
252.0,-51.0,7.4712577,5.0227966,10.011238,21.221664
252.0,-50.0,7.874739,5.478058,9.906045,20.849005
252.0,-49.0,8.303976,5.865326,9.799673,22.242365
252.0,-48.0,8.818585,6.3451233,9.647974,22.518225
252.0,-47.0,9.275946,6.382904,9.454226,21.402094
252.0,-46.0,9.861217,6.571808,9.2456455,20.78858
252.0,-45.0,10.443187,7.1605835,8.999814,20.493294
252.0,-44.0,11.006981,7.7424316,8.738941,19.600187
252.0,-43.0,11.7576275,8.253204,8.531208,19.428814
252.0,-42.0,12.39604,8.064972,8.262028,19.687462
252.0,-41.0,13.174176,8.5190735,8.024522,19.18202
252.0,-40.0,14.045834,9.774628,7.8333077,19.957672
252.0,-39.0,14.736461,10.57608,7.597272,20.025637
252.0,-38.0,15.53222,11.373657,7.378509,19.587103
252.0,-37.0,16.353037,12.058685,7.1627984,20.054081
252.0,-36.0,17.14058,12.587769,6.9691124,20.238594
252.0,-35.0,18.007818,13.531799,6.814541,20.848143
252.0,-34.0,18.705856,14.215393,6.6066713,20.76602
252.0,-33.0,19.300152,14.977783,6.4094796,19.77448
252.0,-32.0,19.94258,15.013245,6.252695,16.947071
252.0,-31.0,20.62743,15.834747,6.164462,17.701193
252.0,-30.0,21.198591,17.456024,6.071381,18.304207
252.0,-29.0,21.655125,18.037323,5.9938955,16.203972
252.0,-28.0,22.063456,18.600616,5.964909,15.562989
252.0,-27.0,22.396578,18.756226,5.9462514,15.83125
252.0,-26.0,22.702068,19.4841,5.9791775,15.905893
252.0,-25.0,22.939669,19.802765,6.026771,14.391918
252.0,-24.0,23.094666,20.046265,6.105284,13.864589
252.0,-23.0,23.263193,20.151794,6.2147765,12.954729
252.0,-22.0,23.401173,20.282562,6.378094,13.168872
252.0,-21.0,23.481482,20.696625,6.553554,13.057403
252.0,-20.0,23.534544,20.749146,6.742057,13.189926
252.0,-19.0,23.590656,20.959839,6.949658,13.334535
252.0,-18.0,23.626253,21.135162,7.1378026,13.446883
252.0,-17.0,23.664976,21.271515,7.3200407,12.945663
252.0,-16.0,23.751602,21.594147,7.489703,12.845724
252.0,-15.0,23.902782,21.726898,7.633834,12.62376
252.0,-14.0,24.089973,22.081543,7.7672243,12.555571
252.0,-13.0,24.287062,22.368805,7.844992,12.488194
252.0,-12.0,24.502653,22.45401,7.8960624,12.608636
252.0,-11.0,24.701605,22.477783,7.9176636,12.498476
252.0,-10.0,24.884079,22.41092,7.91811,12.45367
252.0,-9.0,25.012817,22.21643,7.8857884,12.440329
252.0,-8.0,25.107475,22.235443,7.814809,12.377442
252.0,-7.0,25.131353,22.000732,7.690654,12.233287
252.0,-6.0,25.057426,21.913452,7.4698505,11.836143
252.0,-5.0,24.910385,20.999054,7.163524,11.564624
252.0,-4.0,24.786625,20.643188,6.7765174,11.158418
252.0,-3.0,24.625433,19.840027,6.3225346,10.735221
252.0,-2.0,24.29633,18.881317,5.763827,9.854947
252.0,-1.0,23.90345,18.649902,5.177681,9.386174
252.0,0.0,23.907026,18.402344,5.005396,9.451437
252.0,1.0,24.681242,18.869904,5.404629,10.020305
252.0,2.0,25.690535,20.0047,5.7058306,9.903515
252.0,3.0,26.344734,21.971405,5.6860595,9.720004
252.0,4.0,26.75707,23.647736,5.558777,9.882471
252.0,5.0,27.190243,24.53061,5.4608073,10.768708
252.0,6.0,27.496965,24.899384,5.4035544,10.5789995
252.0,7.0,27.6841,25.261444,5.376395,11.011967
252.0,8.0,27.781536,25.509369,5.3691783,11.815109
252.0,9.0,27.904333,25.828796,5.314658,12.530962
252.0,10.0,28.038704,25.936462,5.2866745,12.445622
252.0,11.0,28.162544,26.22171,5.184912,13.045676
252.0,12.0,28.2234,26.29248,5.0179534,13.481337
252.0,13.0,28.224705,26.267212,4.7804255,15.907061
252.0,14.0,28.145807,25.791016,4.5320454,18.126232
252.0,15.0,27.955856,24.977478,4.3479004,16.774132
252.0,16.0,27.693563,24.130524,4.2490697,18.33494
252.0,17.0,27.392012,23.150116,4.2691746,17.94781
252.0,18.0,27.02418,22.141357,4.3340883,18.130077
252.0,19.0,26.667543,21.537872,4.404229,16.018768
252.0,20.0,26.402721,21.027649,4.3146825,16.560621
252.0,21.0,26.185974,20.511108,4.1493654,15.766686
252.0,22.0,26.034784,19.487091,4.0152283,15.068864
252.0,23.0,25.930155,18.419373,3.9227161,14.9172125
252.0,24.0,25.859135,17.420593,3.963301,14.539586
252.0,25.0,24.416227,11.649597,1.8487327,7.2558813
252.0,26.0,22.17135,6.8570557,0.69463617,3.773441
252.0,27.0,17.628546,2.521698,0.59270597,3.1199458
252.0,28.0,11.518558,-6.083008,1.5001523,5.9604654
252.0,29.0,12.466316,-8.1154175,1.6333449,7.024699
252.0,30.0,14.498129,-11.194672,2.1592803,10.396704
252.0,31.0,20.187754,-9.362305,2.618581,10.574524
252.0,32.0,20.784647,-8.410217,3.2448137,10.668344
252.0,33.0,10.745658,-17.539993,1.9062117,8.063419
252.0,34.0,12.202023,-30.359085,2.6912272,9.75908
252.0,35.0,11.925089,-24.51059,2.9730492,11.274388
252.0,36.0,14.084379,-26.93991,3.2366087,13.132147
252.0,37.0,11.330608,-25.21521,1.6861544,8.191902
252.0,38.0,1.7740115,-24.717224,1.5275654,6.5122213
252.0,39.0,5.636468,-25.02629,0.9898979,5.0311093
252.0,40.0,5.480254,-28.540115,1.6915565,7.3053427
252.0,41.0,6.644629,-33.71649,2.7699761,10.937126
252.0,42.0,6.462999,-34.14119,4.3963256,14.1599
252.0,43.0,8.440967,-31.646606,2.4604955,9.8102045
252.0,44.0,9.628393,-29.473297,1.7521776,10.041803
252.0,45.0,3.6003323,-34.549057,1.4292923,5.045157
252.0,46.0,9.494246,-37.143738,2.76503,10.117003
252.0,47.0,8.856824,-36.648834,2.9175258,10.379416
252.0,48.0,7.5536737,-35.310165,3.0719814,10.606709
252.0,49.0,5.5828557,-37.35202,3.3142533,13.867039
252.0,50.0,4.732562,-37.452087,3.6239407,13.469844
252.0,51.0,4.481011,-38.611893,3.112516,11.472393
252.0,52.0,2.894104,-40.163727,3.3613973,12.431124
252.0,53.0,1.8418849,-41.176285,3.199505,12.360173
252.0,54.0,1.8338995,-37.890762,2.5917678,7.371559
252.0,55.0,1.386819,-40.674805,2.5446885,7.650897
252.0,56.0,0.37062785,-41.679672,2.5657315,8.628109
252.0,57.0,-0.9281548,-42.54364,2.5702794,7.661256
252.0,58.0,-1.6380275,-40.710052,2.739057,8.411731
252.0,59.0,-1.7556181,-41.844574,2.8231888,10.887601
252.0,60.0,-3.5633855,-44.1102,2.7098315,8.134177
252.0,61.0,-5.0176544,-47.584534,3.1775854,10.701989
252.0,62.0,-6.0358334,-46.910614,3.242581,10.584593
252.0,63.0,-7.731592,-48.174286,4.4506392,15.2483015
252.0,64.0,-8.872326,-48.014725,4.7225018,16.879147
252.0,65.0,-9.890584,-47.466797,4.603363,17.977226
252.0,66.0,-10.562928,-49.732086,4.7780776,18.40292
252.0,67.0,-10.384766,-38.625,3.74479,16.178667
252.0,68.0,-10.4345875,-37.438812,5.019367,16.122744
252.0,69.0,-12.577519,-49.326263,4.406657,14.697499
252.0,70.0,-13.406106,-51.261414,4.536763,16.468294
252.0,71.0,-14.124497,-51.858353,4.372195,15.06108
252.0,72.0,-14.177776,-54.179993,4.2291408,15.184628
252.0,73.0,-14.121859,-49.36145,4.7122645,13.288416
252.0,74.0,-13.140487,-36.167313,4.965707,15.199758
252.0,75.0,-13.753057,-41.13588,4.9902444,17.135664
252.0,76.0,-14.19223,-42.52983,4.9345775,16.010422
252.0,77.0,-13.507089,-38.169098,5.228446,17.49133
252.0,78.0,-13.627619,-37.12097,5.248444,18.662836
252.0,79.0,-13.676977,-37.3208,5.3443704,18.543707
252.0,80.0,-13.668125,-36.404938,5.473233,17.908974
252.0,81.0,-13.78372,-36.37207,5.4337583,16.936558
252.0,82.0,-13.9482565,-36.322815,5.352933,16.311695
252.0,83.0,-14.074713,-37.599,5.2543454,15.829447
252.0,84.0,-14.293106,-38.154465,5.163161,16.167662
252.0,85.0,-14.306493,-38.131363,5.1694894,15.5524845
252.0,86.0,-14.192739,-38.10019,5.186905,15.858137
252.0,87.0,-13.982922,-37.631683,5.239617,16.425524
252.0,88.0,-13.749077,-38.539093,5.301463,16.798111
252.0,89.0,-13.521539,-38.78279,5.389316,16.676525
252.0,90.0,-13.246645,-38.626266,0.3610948,12.171835
253.0,-90.0,-46.4445,-70.21959,0.5943188,9.768472
253.0,-89.0,-46.275257,-68.651505,5.400075,16.1308
253.0,-88.0,-43.027184,-64.20212,7.338584,18.224627
253.0,-87.0,-40.45047,-61.59639,7.1076865,18.565998
253.0,-86.0,-37.993927,-61.1109,7.766739,22.355286
253.0,-85.0,-35.20562,-59.74324,7.963006,22.448124
253.0,-84.0,-31.578339,-58.373535,7.79569,24.832989
253.0,-83.0,-29.372108,-55.013382,8.312211,25.67814
253.0,-82.0,-29.762697,-57.286606,8.530572,25.041788
253.0,-81.0,-30.72985,-57.814484,6.750671,20.870378
253.0,-80.0,-30.297405,-56.571716,6.707291,21.608423
253.0,-79.0,-29.082436,-53.17784,6.172897,19.44589
253.0,-78.0,-26.438644,-50.362045,6.6615076,20.2008
253.0,-77.0,-24.703278,-50.328735,6.9107513,21.303509
253.0,-76.0,-20.123747,-45.866318,9.260258,23.577278
253.0,-75.0,-15.711135,-42.68071,7.616857,26.778473
253.0,-74.0,-9.728301,-32.077164,6.5955515,21.357117
253.0,-73.0,-9.016808,-31.460922,6.2437053,19.93204
253.0,-72.0,-7.938354,-30.620941,6.4384794,18.766594
253.0,-71.0,-7.059603,-30.793076,6.5891566,20.28208
253.0,-70.0,-5.936962,-30.389511,6.853554,21.46365
253.0,-69.0,-4.735815,-28.953491,7.1563773,21.982674
253.0,-68.0,-3.5282426,-26.506561,7.4616475,21.93478
253.0,-67.0,-2.0924187,-22.927704,7.825528,21.290745
253.0,-66.0,-1.0298594,-20.53534,8.10829,21.321682
253.0,-65.0,-0.08079688,-15.710266,8.438634,21.693937
253.0,-64.0,0.69052887,-6.159546,8.697086,21.47231
253.0,-63.0,1.4051409,-1.7074585,8.961948,20.964132
253.0,-62.0,1.8371495,-1.0117493,9.126986,20.455904
253.0,-61.0,2.2758002,-0.4855957,9.282167,20.44548
253.0,-60.0,2.8249016,0.13510132,9.446335,20.545845
253.0,-59.0,3.739347,1.1673584,9.677651,20.857948
253.0,-58.0,4.625532,1.7495117,9.888679,20.8936
253.0,-57.0,5.0846176,2.1703491,9.971517,20.57477
253.0,-56.0,5.6291533,3.0195618,10.071752,20.244484
253.0,-55.0,6.1038756,3.7684631,10.13827,19.530434
253.0,-54.0,6.4575777,3.9654236,10.153791,20.441687
253.0,-53.0,6.806694,4.4052734,10.141566,20.108059
253.0,-52.0,7.1385546,4.87735,10.1035185,20.97117
253.0,-51.0,7.4917107,4.9170227,10.022101,21.304276
253.0,-50.0,7.864981,5.5404053,9.901199,20.91162
253.0,-49.0,8.298234,5.9012146,9.786806,20.632734
253.0,-48.0,8.7774725,6.171356,9.637036,22.673029
253.0,-47.0,9.245453,6.4017944,9.454623,22.397305
253.0,-46.0,9.824762,6.671936,9.257488,21.43279
253.0,-45.0,10.382643,7.2291565,9.00689,20.653002
253.0,-44.0,11.006361,7.729248,8.75884,20.00174
253.0,-43.0,11.697253,7.9621277,8.529632,19.717052
253.0,-42.0,12.362966,7.9058533,8.264166,20.074162
253.0,-41.0,13.169082,8.5190735,8.038816,20.345762
253.0,-40.0,13.996811,9.54953,7.823319,19.64977
253.0,-39.0,14.680046,10.281128,7.578768,19.52243
253.0,-38.0,15.523327,11.221008,7.358412,19.706741
253.0,-37.0,16.397543,12.084625,7.172677,20.218624
253.0,-36.0,17.1215,12.633087,6.959591,21.225765
253.0,-35.0,17.893911,13.432495,6.7640805,22.143822
253.0,-34.0,18.580648,13.951172,6.556694,21.85755
253.0,-33.0,19.239561,14.782745,6.383291,19.041119
253.0,-32.0,19.907341,15.417084,6.2395873,16.996965
253.0,-31.0,20.577423,16.063263,6.153995,17.520346
253.0,-30.0,21.148886,17.382751,6.0683703,17.72373
253.0,-29.0,21.612936,17.85437,5.999551,17.210546
253.0,-28.0,21.98397,18.311005,5.955907,16.027058
253.0,-27.0,22.291332,18.685333,5.9391813,16.000568
253.0,-26.0,22.571877,19.287964,5.975879,14.373114
253.0,-25.0,22.804234,19.713165,6.0321307,13.640136
253.0,-24.0,22.98133,20.078491,6.1075807,12.957299
253.0,-23.0,23.13551,20.037415,6.238876,12.934534
253.0,-22.0,23.2626,20.12207,6.4048676,13.02655
253.0,-21.0,23.338367,20.53714,6.579045,12.966723
253.0,-20.0,23.387835,20.603668,6.772609,13.153349
253.0,-19.0,23.42992,20.850769,6.9768734,13.207311
253.0,-18.0,23.469036,20.983215,7.1662507,12.999543
253.0,-17.0,23.526857,21.13321,7.3498,12.89471
253.0,-16.0,23.60525,21.362335,7.5178857,12.83435
253.0,-15.0,23.777885,21.562439,7.669309,12.682772
253.0,-14.0,23.965328,21.952759,7.7935767,12.523314
253.0,-13.0,24.174185,22.243225,7.874542,12.506469
253.0,-12.0,24.388655,22.38269,7.9150414,12.492625
253.0,-11.0,24.594845,22.273712,7.9304767,12.474767
253.0,-10.0,24.779644,22.010284,7.9264445,12.418826
253.0,-9.0,24.939022,21.813873,7.8918357,12.461737
253.0,-8.0,25.050432,21.992798,7.824169,12.399921
253.0,-7.0,25.047302,21.83139,7.682726,12.236633
253.0,-6.0,24.979881,21.555237,7.460568,12.023876
253.0,-5.0,24.847837,20.849335,7.1399803,11.518758
253.0,-4.0,24.737612,20.04422,6.7513714,11.182503
253.0,-3.0,24.56807,19.305237,6.292635,10.734846
253.0,-2.0,24.245222,18.716003,5.7260876,10.056903
253.0,-1.0,23.86825,18.523499,5.1535196,9.477757
253.0,0.0,23.892935,18.287415,4.9793377,9.388458
253.0,1.0,24.662943,18.575989,5.370165,10.307703
253.0,2.0,25.679508,20.16867,5.6645412,9.943561
253.0,3.0,26.342342,22.153168,5.6402516,9.906356
253.0,4.0,26.764751,23.387146,5.5246825,9.987197
253.0,5.0,27.168575,24.590881,5.435742,10.389523
253.0,6.0,27.489216,25.229767,5.387644,10.971816
253.0,7.0,27.674482,25.47345,5.3613763,10.709115
253.0,8.0,27.778885,25.408905,5.354263,11.947438
253.0,9.0,27.91817,25.809906,5.2854967,12.62697
253.0,10.0,28.080563,26.00824,5.218224,12.738113
253.0,11.0,28.210583,26.12915,5.096513,13.139672
253.0,12.0,28.307795,26.376617,4.890378,13.78299
253.0,13.0,28.32937,26.330872,4.5879617,16.630325
253.0,14.0,28.286392,25.707886,4.2907014,14.62864
253.0,15.0,28.140902,25.024048,4.0901127,15.54871
253.0,16.0,27.916073,23.9794,4.014024,16.327307
253.0,17.0,27.573797,22.785522,4.099871,16.741459
253.0,18.0,27.235394,21.994019,4.2792683,16.828648
253.0,19.0,26.99141,21.242188,4.43439,16.91577
253.0,20.0,26.855104,20.905914,4.2749095,16.630753
253.0,21.0,26.796684,20.582886,3.8912706,15.777428
253.0,22.0,26.615465,19.647827,3.5543625,15.113439
253.0,23.0,26.314617,18.824188,3.500192,13.947855
253.0,24.0,25.103178,15.837616,1.900159,7.7900567
253.0,25.0,21.861643,8.358856,0.58986646,3.608069
253.0,26.0,13.2096615,-1.6315918,0.8243849,3.7608445
253.0,27.0,12.600355,-6.6066895,2.2017868,8.869444
253.0,28.0,14.330281,-6.4188538,2.3587234,9.959683
253.0,29.0,14.476357,-7.7018433,2.221865,9.314509
253.0,30.0,21.830717,-7.106781,1.9629061,8.628361
253.0,31.0,21.65525,-8.266663,2.483627,8.836492
253.0,32.0,20.52142,-11.053009,3.0392148,10.895836
253.0,33.0,20.157204,-15.214569,2.349375,10.378627
253.0,34.0,16.196365,-26.828445,2.0295024,8.224329
253.0,35.0,17.127367,-18.47696,2.179776,9.290301
253.0,36.0,8.338086,-23.717194,1.924205,8.297298
253.0,37.0,5.1601706,-23.26381,0.87512785,5.204748
253.0,38.0,-1.1141481,-27.115585,1.7613068,5.285761
253.0,39.0,-0.91521746,-26.884277,1.2254064,4.8759685
253.0,40.0,0.8821181,-24.658997,1.5706766,4.7794023
253.0,41.0,1.124947,-28.094116,2.129526,6.3019357
253.0,42.0,5.863193,-33.74237,3.8733609,12.746255
253.0,43.0,6.788634,-32.992645,3.6158137,11.850941
253.0,44.0,2.978615,-33.33548,1.5549597,6.1993217
253.0,45.0,7.5061026,-32.119965,1.8786387,10.011311
253.0,46.0,9.04802,-36.433334,2.8186703,10.709226
253.0,47.0,9.167284,-35.49492,4.073323,13.623005
253.0,48.0,8.472089,-36.093536,3.8679082,12.993531
253.0,49.0,5.392174,-35.842133,3.4521658,12.867261
253.0,50.0,4.740145,-37.322357,3.3543463,12.304731
253.0,51.0,3.9499636,-36.4906,3.429104,13.383275
253.0,52.0,3.244881,-40.926514,3.146235,13.233587
253.0,53.0,1.7924974,-40.20984,3.10459,9.652592
253.0,54.0,1.2127792,-39.44899,2.5838056,7.4788365
253.0,55.0,0.9958813,-40.632538,2.6541638,7.8246565
253.0,56.0,0.03760171,-41.337677,2.5393589,7.9641557
253.0,57.0,-1.2042886,-43.143753,2.6726546,8.348876
253.0,58.0,-1.9677039,-41.900635,2.647503,8.514112
253.0,59.0,-2.2369006,-39.860504,2.6059444,8.590958
253.0,60.0,-4.0142617,-44.036606,3.0258636,9.865587
253.0,61.0,-4.9394684,-45.762573,3.046586,10.316525
253.0,62.0,-6.3453617,-47.27359,3.32615,11.462818
253.0,63.0,-7.9111385,-46.60031,4.682494,16.876787
253.0,64.0,-9.047758,-46.84044,4.619028,15.794523
253.0,65.0,-9.974107,-49.082657,4.5119133,17.916426
253.0,66.0,-10.570865,-50.854156,4.2621384,16.830793
253.0,67.0,-10.957123,-51.8936,3.881187,15.254098
253.0,68.0,-11.002805,-49.499603,4.664516,15.212173
253.0,69.0,-11.400034,-38.098557,4.769408,15.122534
253.0,70.0,-13.539763,-50.781586,4.61471,16.78794
253.0,71.0,-14.133267,-51.321854,4.5219727,14.731588
253.0,72.0,-14.628813,-53.82863,4.3620872,15.232814
253.0,73.0,-14.614145,-49.88919,4.8138437,14.055516
253.0,74.0,-13.089701,-35.85492,4.991965,15.866445
253.0,75.0,-13.792111,-41.513397,5.0373893,16.552498
253.0,76.0,-13.80443,-39.22702,5.055512,16.472801
253.0,77.0,-13.585059,-38.34346,5.2474737,17.547712
253.0,78.0,-13.648631,-37.467743,5.299409,18.755543
253.0,79.0,-13.707338,-37.29796,5.28767,18.30501
253.0,80.0,-13.695864,-36.492554,5.4328485,17.84075
253.0,81.0,-13.771623,-36.44101,5.443877,16.641928
253.0,82.0,-13.935851,-36.42383,5.37192,16.041985
253.0,83.0,-14.073282,-37.201294,5.262096,15.929113
253.0,84.0,-14.29609,-38.144836,5.1592526,16.167416
253.0,85.0,-14.331687,-38.14099,5.1509495,15.557757
253.0,86.0,-14.201247,-38.14438,5.178462,15.926339
253.0,87.0,-13.992784,-37.683258,5.2366004,16.44021
253.0,88.0,-13.754757,-38.545044,5.2973256,16.799446
253.0,89.0,-13.524239,-38.79666,5.3826904,16.656296
253.0,90.0,-13.246645,-38.626266,0.3610948,12.171835
254.0,-90.0,-46.4445,-70.21959,0.5943188,9.768472
254.0,-89.0,-46.265553,-68.6201,5.3960533,16.059622
254.0,-88.0,-42.96738,-64.09653,7.363938,18.189856
254.0,-87.0,-40.493156,-61.61528,6.961238,18.368294
254.0,-86.0,-38.335598,-61.673843,7.292228,21.491186
254.0,-85.0,-35.52779,-59.990707,7.8952107,21.913975
254.0,-84.0,-32.199413,-57.824234,7.289319,24.195162
254.0,-83.0,-30.086687,-55.96202,8.347565,25.073349
254.0,-82.0,-30.568504,-56.27591,8.028524,24.41217
254.0,-81.0,-31.000465,-57.927475,6.6249485,21.201681
254.0,-80.0,-30.64441,-56.075226,6.649238,21.253323
254.0,-79.0,-29.073822,-52.62387,6.2638183,19.302706
254.0,-78.0,-26.47932,-50.252533,6.7936573,20.198277
254.0,-77.0,-24.718363,-49.98047,7.094971,21.433285
254.0,-76.0,-20.405481,-46.069977,9.419159,23.590763
254.0,-75.0,-15.41883,-43.854645,8.218306,27.199238
254.0,-74.0,-9.74631,-32.744446,6.347342,23.211512
